event_id,timestamp,clip_id,zone,behavior_class,policy_rule_ref,event_description,severity,escalation_action
30b919df-749c-46b3-8bcc-57ae6e658a16,2026-06-17T09:07:55.414978+00:00,3_tr6,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
7f2dcf88-ec39-42ec-9bed-2580144b910e,2026-06-17T09:07:55.601145+00:00,2_te1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
3e727654-1fcb-4e95-ad16-de6668b8dd20,2026-06-17T09:07:55.601178+00:00,2_te1,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
01410f36-c746-4afa-b558-76027bd4b4ec,2026-06-17T09:07:56.500860+00:00,0_tr61,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
2f3fc9c7-edab-4ea3-89c7-9501b020e161,2026-06-17T09:07:57.058267+00:00,0_tr61,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
82e89ef0-abd3-4e86-b3d7-17e57f7800e0,2026-06-17T09:07:57.535455+00:00,2_tr29,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
e51d51c5-3ce3-4494-b49c-f7f72bc9b120,2026-06-17T09:07:58.102496+00:00,5_te3,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
c96a4627-2503-4666-bff7-341c6e38de20,2026-06-17T09:07:58.446952+00:00,5_te3,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
bcca56ca-3ba0-4ca8-826c-9a4df8030f02,2026-06-17T09:07:58.919726+00:00,5_te3,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
16c91334-bf81-46da-9955-c294540036c8,2026-06-17T09:07:59.014506+00:00,5_te3,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
1c83d577-2fe3-4440-9b63-03c14b14a1d8,2026-06-17T09:07:59.748825+00:00,7_tr9,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
48c581f7-5a3a-4e94-b7cf-b04cfecf891d,2026-06-17T09:08:00.250456+00:00,0_tr1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8a2edf9a-2bf8-49b7-b85e-66d85a53feb3,2026-06-17T09:08:00.529699+00:00,0_tr1,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
9e04648c-96de-464f-8076-0860f7d4d795,2026-06-17T09:08:00.940090+00:00,0_tr1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
9d2ae7aa-6180-4f89-ac4c-26491434eb5f,2026-06-17T09:08:01.025968+00:00,0_tr1,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
44a45519-03e5-4173-a620-ec29713b72df,2026-06-17T09:08:01.673861+00:00,0_tr1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
5d145ee4-8fe3-4754-b7df-875b8e23e123,2026-06-17T09:08:04.466766+00:00,0_tr178,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
f5b26265-556d-448f-89e5-112a6218db21,2026-06-17T09:08:05.233756+00:00,0_te5,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
088f628e-78dd-4bb8-b5d2-e29f8c0058f4,2026-06-17T09:08:05.233800+00:00,0_te5,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
77866114-6c16-4181-a8e5-36199c74e706,2026-06-17T09:08:06.177056+00:00,0_te5,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
5384fc85-9d45-4288-9ed2-c8cedb6f717b,2026-06-17T09:08:06.485660+00:00,0_te5,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
eb0ff8fd-27c5-413f-a00a-940946962784,2026-06-17T09:08:07.001207+00:00,0_te5,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b968cbc3-167e-45a5-aa8b-530a8d3686af,2026-06-17T09:08:07.881531+00:00,4_te11,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
0b70ffc3-ca4c-4bb1-ae47-82eb9dddda51,2026-06-17T09:08:08.269764+00:00,4_te11,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
ef31b1c5-6f39-47b1-ae50-d9f496e879f0,2026-06-17T09:08:08.631471+00:00,4_te11,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
0db24ea4-f60c-4ad7-a4af-a2a0a7625f0e,2026-06-17T09:08:09.403177+00:00,4_te11,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
cabd3d75-b584-4165-be43-aa90a294293b,2026-06-17T09:08:09.807335+00:00,6_tr6,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
97a2e569-1bcd-47f4-be2f-6a374ebfe264,2026-06-17T09:08:09.807379+00:00,6_tr6,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
3b555e11-d113-4d8d-ad74-bb9f5a8da93b,2026-06-17T09:08:11.559109+00:00,2_te12,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
1e268f6d-fad3-424d-9da9-bca74fa35770,2026-06-17T09:08:11.606134+00:00,2_te12,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
1060819d-8ab4-43e3-bb4b-77f2863e669c,2026-06-17T09:08:11.971276+00:00,2_te12,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
9ccd8d5e-423e-4512-89d5-e86349ae114b,2026-06-17T09:08:11.971311+00:00,2_te12,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
8daa82f4-b0a4-43cb-8619-edde908abe41,2026-06-17T09:08:12.452285+00:00,2_te12,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
4b13efb0-e94e-4693-815d-72885b391b5d,2026-06-17T09:08:12.452318+00:00,2_te12,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
d15c7ee9-c528-4a32-977d-3143d27a3afe,2026-06-17T09:08:12.642602+00:00,0_tr9,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
4bd18176-165a-4a90-849a-1a4594d170c1,2026-06-17T09:08:13.155725+00:00,0_tr9,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
37ca5de0-cdf0-4b79-ae06-21dda37bc168,2026-06-17T09:08:13.448030+00:00,0_tr9,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b6b7e423-9372-4c5b-8082-ed6810e54cc6,2026-06-17T09:08:14.202511+00:00,0_tr9,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
a5ac4936-c23b-481f-9416-1949b9d87c50,2026-06-17T09:08:14.597175+00:00,0_tr9,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
d71cef22-fa98-42e6-9029-9e2bbb3e11d9,2026-06-17T09:08:15.926381+00:00,0_tr71,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
edbc02ee-c219-4a0f-a8b3-24323032798c,2026-06-17T09:08:16.306559+00:00,0_tr120,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
082aa196-4968-417c-a140-b55d833da0d0,2026-06-17T09:08:16.306592+00:00,0_tr120,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
bfa6ed79-666a-4d09-a620-412034cb84af,2026-06-17T09:08:17.223394+00:00,0_tr120,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
62751311-24c0-4b86-b09b-e19e44c10a73,2026-06-17T09:08:17.223427+00:00,0_tr120,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
09cc9df8-83ae-43cb-8097-81db9a0b4f2e,2026-06-17T09:08:17.688535+00:00,0_tr156,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
5b8a5f22-6d1a-4a16-b63d-c34ad162f1c8,2026-06-17T09:08:18.428505+00:00,0_tr156,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
a138044d-4351-4e93-9ce4-bb0d7852641a,2026-06-17T09:08:19.183309+00:00,0_tr156,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
552aadf4-7811-42e0-af0b-b09e9a8e5952,2026-06-17T09:08:19.628577+00:00,7_tr1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b24251ee-ca7f-4567-bd29-ba68a3044e46,2026-06-17T09:08:20.368142+00:00,7_tr1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
75ea3b3a-2460-4074-8485-1db2598615b6,2026-06-17T09:08:20.631579+00:00,7_tr1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8588e775-d4a8-4ec5-a450-88a9d6c938de,2026-06-17T09:08:21.435349+00:00,2_tr84,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
578fa5d5-c282-4851-af7e-187421eabb2d,2026-06-17T09:08:21.857707+00:00,7_tr19,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8a2901df-ef76-404f-a2af-00b3e8c6110c,2026-06-17T09:08:21.857740+00:00,7_tr19,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
12303c79-c2b1-4bd5-8ad5-68fd0e74bd4b,2026-06-17T09:08:23.052251+00:00,7_tr19,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
13c6ebfb-b68f-4266-869b-a1600de3fb83,2026-06-17T09:08:23.345644+00:00,5_te12,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
84925a8e-6677-406e-ba35-1dea8d685b8f,2026-06-17T09:08:23.345678+00:00,5_te12,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
528d8d9d-f8a8-4791-9058-45a12850b064,2026-06-17T09:08:23.689466+00:00,5_te12,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
f62a05ac-d9e8-4f81-9340-fd8b6460f040,2026-06-17T09:08:23.689500+00:00,5_te12,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
261d6750-c726-4983-b0ee-a487a7ea1964,2026-06-17T09:08:24.243374+00:00,5_te12,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
e8bee12c-4b15-4166-82ef-548863c277e0,2026-06-17T09:08:24.642128+00:00,1_te9,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
6bd4b1fb-25a9-46ed-800f-718869730edd,2026-06-17T09:08:25.422215+00:00,1_te9,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
8e0b6e6e-5d6e-4b83-ab7e-e347a5c91360,2026-06-17T09:08:26.006792+00:00,1_te9,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
24ba08bc-8b71-4b2a-aa0f-1070cba1e405,2026-06-17T09:08:26.413277+00:00,6_tr16,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
ad44f9a4-36ca-4237-9a87-7cb33610c9e8,2026-06-17T09:08:26.846099+00:00,6_tr16,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
a3549810-5127-46df-9e92-35076a19c275,2026-06-17T09:08:27.275061+00:00,6_tr16,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
d1671cdf-f6f6-4b08-a78f-089dedb01e9a,2026-06-17T09:08:27.336089+00:00,6_tr16,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
47633212-b6e8-47ae-afc0-76253eb33a4f,2026-06-17T09:08:27.336123+00:00,6_tr16,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
5b9cfc99-8763-4c0c-a0b1-795edc5a7b5d,2026-06-17T09:08:27.491285+00:00,3_te4,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
f1066766-42d6-4fcf-a41d-10ac4447a51c,2026-06-17T09:08:28.278960+00:00,0_tr92,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
5f896022-cf2a-4c36-a137-abfe607dad44,2026-06-17T09:08:29.014572+00:00,0_tr92,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
5e84d08c-57d4-438a-aa22-d4d225a1b479,2026-06-17T09:08:29.519764+00:00,0_tr69,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
eff04709-2919-49a0-ba9c-bfdfd39fcb60,2026-06-17T09:08:31.814950+00:00,7_tr20,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
abf025d0-4c26-4216-b1c0-ae824127d678,2026-06-17T09:08:31.814982+00:00,7_tr20,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
225232a4-da31-478b-bf51-869327e969f9,2026-06-17T09:08:32.762746+00:00,0_te3,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
251d7b57-9189-49c4-b28e-02a5066b97bb,2026-06-17T09:08:33.570589+00:00,0_te3,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c1bd1908-1998-4f1f-b949-eba4ab31e81a,2026-06-17T09:08:34.318888+00:00,0_te3,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8257a59c-c5b9-4613-aca9-8a3a95152ef7,2026-06-17T09:08:35.197669+00:00,0_te21,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
33f59fa3-b78e-43a8-b70f-942c2952387c,2026-06-17T09:08:35.197702+00:00,0_te21,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
262912c0-b96e-450e-b5e5-9f869302bec4,2026-06-17T09:08:35.723377+00:00,0_te21,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
356c1e14-0861-46cc-81b1-593e9576e619,2026-06-17T09:08:35.829596+00:00,0_te21,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
d2a2d430-5677-4c15-bbec-2b55450eebeb,2026-06-17T09:08:36.285787+00:00,0_te21,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
90062756-254b-4858-a428-a954aa33f155,2026-06-17T09:08:36.784250+00:00,7_tr13,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e2450574-445c-4d6e-b762-0907f69a1a3e,2026-06-17T09:08:36.784284+00:00,7_tr13,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
cddcd9b2-3682-4db3-a4b3-611da55d5042,2026-06-17T09:08:37.209690+00:00,1_tr69,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8ab80509-3406-4aae-bde0-6f0740e1aba8,2026-06-17T09:08:37.729185+00:00,1_tr69,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
fcbd3b7c-14dd-41b4-9c41-8b84fe410700,2026-06-17T09:08:38.444070+00:00,4_te13,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e5e4ff5d-0f37-4e94-bb08-b84426bab19d,2026-06-17T09:08:38.523331+00:00,4_te13,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
e5fa65ed-8701-413d-aada-e416db763317,2026-06-17T09:08:39.187809+00:00,4_te13,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
af8256f8-6bdf-46cd-bf1d-013c53d7e1c4,2026-06-17T09:08:39.257994+00:00,4_te13,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
2b2c09ae-ad2b-49b7-8cff-87b661e47b76,2026-06-17T09:08:40.572927+00:00,2_tr66,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
32d94830-b440-4608-a04b-c1099a842800,2026-06-17T09:08:40.667360+00:00,2_tr66,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
0b350aa6-00d0-4f66-986f-79a3bcc67ece,2026-06-17T09:08:41.703362+00:00,3_tr46,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
57bf6782-3a41-41a1-9068-92bc0d652ade,2026-06-17T09:08:41.703395+00:00,3_tr46,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
f5e58a8b-5e52-45a1-aa7d-5ccd5bc4608c,2026-06-17T09:08:41.894026+00:00,1_te1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
496f2a69-ce7a-44aa-bb9a-c3421b022867,2026-06-17T09:08:42.652639+00:00,1_te1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
076cabff-083a-42b6-99c0-0eb2eef85e0f,2026-06-17T09:08:43.488859+00:00,1_te1,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e952b17e-85ec-4c7a-b975-968b9ffc243d,2026-06-17T09:08:44.659650+00:00,4_tr49,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
4172f6a1-5f70-4e58-be9c-02515ecc2c5b,2026-06-17T09:08:44.720137+00:00,4_tr49,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
863ad3e9-ee9f-4d8f-a96b-84c81f173491,2026-06-17T09:08:45.394269+00:00,4_tr49,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
40b520a3-b77b-4c29-8082-95bb56009bab,2026-06-17T09:08:45.467897+00:00,4_tr49,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
7625c82d-8afb-4e09-b081-32236664624d,2026-06-17T09:08:45.800370+00:00,6_tr17,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
0e5da02d-f846-496c-9f4e-e0d33ce61eba,2026-06-17T09:08:45.800418+00:00,6_tr17,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
3c90a5bf-575f-4ede-8dc7-3a287b3b4407,2026-06-17T09:08:46.345649+00:00,6_tr17,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
21c0b609-daa7-40be-b7ac-5e68ae88e545,2026-06-17T09:08:46.345689+00:00,6_tr17,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
94340875-505b-455f-8ae0-20ad6ae59186,2026-06-17T09:08:46.894636+00:00,6_tr17,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
3e2e5f1c-c17d-4edf-9229-7e087c3f16f5,2026-06-17T09:08:47.066734+00:00,0_tr28,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
4c5d9c54-a370-4c31-a8bb-72c6bb77f6bc,2026-06-17T09:08:47.143201+00:00,0_tr28,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
c8b64867-aa67-4e46-8d1d-0638e6483e1a,2026-06-17T09:08:48.384884+00:00,1_tr18,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e147b268-c011-4776-998c-00c4d77fb96b,2026-06-17T09:08:48.746267+00:00,1_tr18,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
5294f277-b021-42fa-95dd-fc95cec78bcb,2026-06-17T09:08:49.111206+00:00,2_tr97,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b3b1eaa6-2836-4892-b165-00ff9e2a3717,2026-06-17T09:08:49.111239+00:00,2_tr97,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
aed2a639-b2d2-4b86-98d1-26b4d9a3efe5,2026-06-17T09:08:49.808047+00:00,2_tr97,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
841e8dc0-8028-4cab-940f-fce6a94b42ac,2026-06-17T09:08:49.808079+00:00,2_tr97,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
566149fd-fa8a-468e-99e4-fa5a0f0e90ef,2026-06-17T09:08:50.184262+00:00,2_tr43,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
79ca2ebe-498b-4681-9e9c-e21a061b1295,2026-06-17T09:08:50.269631+00:00,2_tr43,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
dde92a7f-9c8e-4af1-8ec3-c0ef4f03d287,2026-06-17T09:08:51.162232+00:00,2_tr108,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
27a96740-4289-40c1-a2a5-9ad55f943180,2026-06-17T09:08:51.847204+00:00,2_tr108,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
